id,created_time,latency,service_time,done,times_forwarded
5877,73.46250000000813,0.04099999999999682,0.041,True,1
5878,73.47500000000814,0.034000000000006025,0.034,True,1
5879,73.48750000000814,0.02599999999999625,0.026,True,1
5880,73.50000000000814,0.034000000000006025,0.034,True,1
5882,73.52500000000815,0.045000000000001705,0.045,True,1
5883,73.53750000000815,0.04099999999999682,0.041,True,1
5881,73.51250000000815,0.06799999999999784,0.068,True,1
5884,73.55000000000815,0.045000000000001705,0.045,True,1
5885,73.56250000000816,0.036000000000001364,0.036,True,1
5887,73.58750000000816,0.031999999999996476,0.032,True,1
5889,73.61250000000817,0.027000000000001023,0.027,True,1
5886,73.57500000000816,0.06799999999999784,0.068,True,1
5888,73.60000000000817,0.045000000000001705,0.045,True,1
5890,73.62500000000817,0.046999999999997044,0.047,True,1
5891,73.63750000000817,0.04099999999999682,0.041,True,1
5893,73.66250000000818,0.04800000000000182,0.048,True,1
5892,73.65000000000818,0.06199999999999761,0.062,True,1
5895,73.68750000000819,0.03499999999999659,0.035,True,1
5894,73.67500000000818,0.06300000000000239,0.063,True,1
5896,73.70000000000819,0.04000000000000625,0.04,True,1
5897,73.71250000000819,0.028000000000005798,0.028,True,1
5898,73.7250000000082,0.04000000000000625,0.04,True,1
5899,73.7375000000082,0.04600000000000648,0.046,True,1
5901,73.7625000000082,0.034000000000006025,0.034,True,1
5902,73.7750000000082,0.03700000000000614,0.037,True,1
5900,73.7500000000082,0.07800000000000296,0.078,True,1
5903,73.78750000000821,0.04999999999999716,0.05,True,1
5905,73.81250000000821,0.03900000000000148,0.039,True,1
5907,73.83750000000822,0.028000000000005798,0.028,True,1
5906,73.82500000000822,0.05299999999999727,0.053,True,1
5908,73.85000000000822,0.031999999999996476,0.032,True,1
5904,73.80000000000821,0.0870000000000033,0.087,True,1
5909,73.86250000000823,0.03499999999999659,0.035,True,1
5910,73.87500000000823,0.025000000000005684,0.025,True,1
5912,73.90000000000823,0.028000000000005798,0.028,True,1
5911,73.88750000000823,0.043000000000006366,0.043,True,1
5913,73.91250000000824,0.02200000000000557,0.022,True,1
5914,73.92500000000824,0.03300000000000125,0.033,True,1
5915,73.93750000000824,0.034000000000006025,0.034,True,1
5916,73.95000000000825,0.04999999999999716,0.05,True,1
5918,73.97500000000825,0.031999999999996476,0.032,True,1
5917,73.96250000000825,0.05200000000000671,0.052,True,1
5919,73.98750000000825,0.034000000000006025,0.034,True,1
5922,74.02500000000826,0.022999999999996135,0.023,True,1
5921,74.01250000000826,0.045000000000001705,0.045,True,1
5920,74.00000000000826,0.06499999999999773,0.065,True,1
5923,74.03750000000827,0.028999999999996362,0.029,True,1
5926,74.07500000000827,0.025000000000005684,0.025,True,1
5924,74.05000000000827,0.06499999999999773,0.065,True,1
5927,74.08750000000828,0.028000000000005798,0.028,True,1
5925,74.06250000000827,0.06499999999999773,0.065,True,1
5928,74.10000000000828,0.028000000000005798,0.028,True,1
5929,74.11250000000828,0.028000000000005798,0.028,True,1
5931,74.13750000000829,0.028000000000005798,0.028,True,1
5932,74.15000000000829,0.03499999999999659,0.035,True,1
5933,74.1625000000083,0.02400000000000091,0.024,True,1
5930,74.12500000000828,0.06499999999999773,0.065,True,1
5935,74.1875000000083,0.03900000000000148,0.039,True,1
5934,74.1750000000083,0.05299999999999727,0.053,True,1
5936,74.2000000000083,0.030000000000001137,0.03,True,1
5937,74.2125000000083,0.046999999999997044,0.047,True,1
5939,74.23750000000831,0.0379999999999967,0.038,True,1
5940,74.25000000000831,0.031999999999996476,0.032,True,1
5938,74.22500000000831,0.06499999999999773,0.065,True,1
5941,74.26250000000832,0.028000000000005798,0.028,True,1
5942,74.27500000000832,0.04999999999999716,0.05,True,1
5943,74.28750000000832,0.04600000000000648,0.046,True,1
5944,74.30000000000832,0.060000000000002274,0.06,True,1
5945,74.31250000000833,0.04800000000000182,0.048,True,1
5947,74.33750000000833,0.027000000000001023,0.027,True,1
5946,74.32500000000833,0.04999999999999716,0.05,True,1
5948,74.35000000000834,0.03300000000000125,0.033,True,1
5950,74.37500000000834,0.027000000000001023,0.027,True,1
5949,74.36250000000834,0.043000000000006366,0.043,True,1
5951,74.38750000000834,0.03300000000000125,0.033,True,1
5952,74.40000000000835,0.03499999999999659,0.035,True,1
5954,74.42500000000835,0.02599999999999625,0.026,True,1
5953,74.41250000000835,0.05100000000000193,0.051,True,1
5955,74.43750000000836,0.030000000000001137,0.03,True,1
5956,74.45000000000836,0.04000000000000625,0.04,True,1
5957,74.46250000000836,0.04800000000000182,0.048,True,1
5959,74.48750000000837,0.028999999999996362,0.029,True,1
5958,74.47500000000836,0.045000000000001705,0.045,True,1
5960,74.50000000000837,0.028000000000005798,0.028,True,1
5962,74.52500000000838,0.028999999999996362,0.029,True,1
5961,74.51250000000837,0.045000000000001705,0.045,True,1
5963,74.53750000000838,0.02599999999999625,0.026,True,1
5964,74.55000000000838,0.0379999999999967,0.038,True,1
5966,74.57500000000839,0.04399999999999693,0.044,True,1
5965,74.56250000000838,0.060000000000002274,0.06,True,1
5968,74.6000000000084,0.027000000000001023,0.027,True,1
5967,74.58750000000839,0.04600000000000648,0.046,True,1
5970,74.6250000000084,0.022999999999996135,0.023,True,1
5969,74.6125000000084,0.04999999999999716,0.05,True,1
5972,74.6500000000084,0.03100000000000591,0.031,True,1
5971,74.6375000000084,0.06900000000000261,0.069,True,1
5973,74.66250000000841,0.04399999999999693,0.044,True,1
5974,74.67500000000841,0.03300000000000125,0.033,True,1
5975,74.68750000000841,0.03900000000000148,0.039,True,1
5978,74.72500000000842,0.03499999999999659,0.035,True,1
5977,74.71250000000842,0.04800000000000182,0.048,True,1
5979,74.73750000000842,0.02599999999999625,0.026,True,1
5976,74.70000000000842,0.06999999999999318,0.07,True,1
5981,74.76250000000843,0.031999999999996476,0.032,True,1
5980,74.75000000000843,0.05299999999999727,0.053,True,1
5983,74.78750000000844,0.030000000000001137,0.03,True,1
5982,74.77500000000843,0.05100000000000193,0.051,True,1
5984,74.80000000000844,0.02599999999999625,0.026,True,1
5985,74.81250000000844,0.036000000000001364,0.036,True,1
5987,74.83750000000845,0.027000000000001023,0.027,True,1
5986,74.82500000000844,0.05100000000000193,0.051,True,1
5988,74.85000000000845,0.028999999999996362,0.029,True,1
5989,74.86250000000845,0.030000000000001137,0.03,True,1
5990,74.87500000000846,0.043000000000006366,0.043,True,1
5991,74.88750000000846,0.03900000000000148,0.039,True,1
5993,74.91250000000846,0.04200000000000159,0.042,True,1
5992,74.90000000000846,0.06100000000000705,0.061,True,1
5995,74.93750000000847,0.034000000000006025,0.034,True,1
5994,74.92500000000847,0.046999999999997044,0.047,True,1
5996,74.95000000000847,0.04600000000000648,0.046,True,1
5997,74.96250000000848,0.04800000000000182,0.048,True,1
5999,74.98750000000848,0.03100000000000591,0.031,True,1
5998,74.97500000000848,0.05700000000000216,0.057,True,1
6001,75.01250000000849,0.031999999999996476,0.032,True,1
6000,75.00000000000848,0.05200000000000671,0.052,True,1
6002,75.02500000000849,0.036000000000001364,0.036,True,1
6003,75.03750000000849,0.045000000000001705,0.045,True,1
6004,75.0500000000085,0.03300000000000125,0.033,True,1
6005,75.0625000000085,0.034000000000006025,0.034,True,1
6007,75.0875000000085,0.028999999999996362,0.029,True,1
6006,75.0750000000085,0.04800000000000182,0.048,True,1
6008,75.1000000000085,0.04399999999999693,0.044,True,1
6010,75.12500000000851,0.031999999999996476,0.032,True,1
6009,75.11250000000851,0.049000000000006594,0.049,True,1
6012,75.15000000000852,0.045000000000001705,0.045,True,1
6014,75.17500000000852,0.031999999999996476,0.032,True,1
6011,75.13750000000852,0.07099999999999795,0.071,True,1
6013,75.16250000000852,0.046999999999997044,0.047,True,1
6015,75.18750000000853,0.031999999999996476,0.032,True,1
6016,75.20000000000853,0.028999999999996362,0.029,True,1
6018,75.22500000000854,0.043000000000006366,0.043,True,1
6017,75.21250000000853,0.055999999999997385,0.056,True,1
6019,75.23750000000854,0.03499999999999659,0.035,True,1
6020,75.25000000000854,0.028000000000005798,0.028,True,1
6021,75.26250000000854,0.043000000000006366,0.043,True,1
6022,75.27500000000855,0.04600000000000648,0.046,True,1
6023,75.28750000000855,0.04600000000000648,0.046,True,1
6024,75.30000000000855,0.045000000000001705,0.045,True,1
6025,75.31250000000855,0.046999999999997044,0.047,True,1
6026,75.32500000000856,0.05200000000000671,0.052,True,1
6029,75.36250000000857,0.04600000000000648,0.046,True,1
6028,75.35000000000856,0.06300000000000239,0.063,True,1
6027,75.33750000000856,0.08100000000000307,0.081,True,1
6030,75.37500000000857,0.04600000000000648,0.046,True,1
6031,75.38750000000857,0.05500000000000682,0.055,True,1
6032,75.40000000000857,0.049000000000006594,0.049,True,1
6035,75.43750000000858,0.03100000000000591,0.031,True,1
6033,75.41250000000858,0.06100000000000705,0.061,True,1
6034,75.42500000000858,0.055999999999997385,0.056,True,1
6036,75.45000000000859,0.04000000000000625,0.04,True,1
6037,75.46250000000859,0.04000000000000625,0.04,True,1
6038,75.47500000000859,0.03499999999999659,0.035,True,1
6040,75.5000000000086,0.034000000000006025,0.034,True,1
6039,75.4875000000086,0.04800000000000182,0.048,True,1
6042,75.5250000000086,0.028999999999996362,0.029,True,1
6041,75.5125000000086,0.04200000000000159,0.042,True,1
6043,75.5375000000086,0.031999999999996476,0.032,True,1
6044,75.55000000000861,0.04099999999999682,0.041,True,1
6046,75.57500000000861,0.045000000000001705,0.045,True,1
6045,75.56250000000861,0.06799999999999784,0.068,True,1
6048,75.60000000000862,0.03100000000000591,0.031,True,1
6047,75.58750000000862,0.046999999999997044,0.047,True,1
6049,75.61250000000862,0.027000000000001023,0.027,True,1
6050,75.62500000000863,0.02400000000000091,0.024,True,1
6051,75.63750000000863,0.045000000000001705,0.045,True,1
6053,75.66250000000863,0.034000000000006025,0.034,True,1
6055,75.68750000000864,0.02400000000000091,0.024,True,1
6052,75.65000000000863,0.0660000000000025,0.066,True,1
6054,75.67500000000864,0.045000000000001705,0.045,True,1
6056,75.70000000000864,0.05299999999999727,0.053,True,1
6057,75.71250000000865,0.046999999999997044,0.047,True,1
6058,75.72500000000865,0.045000000000001705,0.045,True,1
6060,75.75000000000865,0.028000000000005798,0.028,True,1
6059,75.73750000000865,0.043000000000006366,0.043,True,1
6061,75.76250000000866,0.03499999999999659,0.035,True,1
6063,75.78750000000866,0.028000000000005798,0.028,True,1
6062,75.77500000000866,0.046999999999997044,0.047,True,1
6064,75.80000000000867,0.036000000000001364,0.036,True,1
6065,75.81250000000867,0.03300000000000125,0.033,True,1
6067,75.83750000000867,0.028000000000005798,0.028,True,1
6066,75.82500000000867,0.043000000000006366,0.043,True,1
6068,75.85000000000868,0.027000000000001023,0.027,True,1
6069,75.86250000000868,0.027000000000001023,0.027,True,1
6070,75.87500000000868,0.04999999999999716,0.05,True,1
6071,75.88750000000869,0.05200000000000671,0.052,True,1
6073,75.91250000000869,0.04099999999999682,0.041,True,1
6074,75.9250000000087,0.03300000000000125,0.033,True,1
6072,75.90000000000869,0.06699999999999307,0.067,True,1
6076,75.9500000000087,0.04600000000000648,0.046,True,1
6077,75.9625000000087,0.03900000000000148,0.039,True,1
6075,75.9375000000087,0.06900000000000261,0.069,True,1
6079,75.98750000000871,0.04200000000000159,0.042,True,1
6078,75.9750000000087,0.055999999999997385,0.056,True,1
6081,76.01250000000871,0.031999999999996476,0.032,True,1
6082,76.02500000000872,0.030000000000001137,0.03,True,1
6080,76.00000000000871,0.058000000000006935,0.058,True,1
6083,76.03750000000872,0.031999999999996476,0.032,True,1
6084,76.05000000000872,0.034000000000006025,0.034,True,1
6085,76.06250000000873,0.04099999999999682,0.041,True,1
6087,76.08750000000873,0.036000000000001364,0.036,True,1
6086,76.07500000000873,0.06100000000000705,0.061,True,1
6088,76.10000000000873,0.043000000000006366,0.043,True,1
6090,76.12500000000874,0.0379999999999967,0.038,True,1
6091,76.13750000000874,0.028999999999996362,0.029,True,1
6089,76.11250000000874,0.06499999999999773,0.065,True,1
6092,76.15000000000875,0.04999999999999716,0.05,True,1
6093,76.16250000000875,0.045000000000001705,0.045,True,1
6094,76.17500000000875,0.04200000000000159,0.042,True,1
6095,76.18750000000875,0.03900000000000148,0.039,True,1
6097,76.21250000000876,0.030000000000001137,0.03,True,1
6096,76.20000000000876,0.04600000000000648,0.046,True,1
6098,76.22500000000876,0.030000000000001137,0.03,True,1
6099,76.23750000000877,0.031999999999996476,0.032,True,1
6100,76.25000000000877,0.028999999999996362,0.029,True,1
6101,76.26250000000877,0.04200000000000159,0.042,True,1
6102,76.27500000000877,0.046999999999997044,0.047,True,1
6103,76.28750000000878,0.04999999999999716,0.05,True,1
6104,76.30000000000878,0.04800000000000182,0.048,True,1
6105,76.31250000000878,0.04200000000000159,0.042,True,1
6106,76.32500000000879,0.046999999999997044,0.047,True,1
6107,76.33750000000879,0.049000000000006594,0.049,True,1
6108,76.35000000000879,0.04999999999999716,0.05,True,1
6109,76.3625000000088,0.043000000000006366,0.043,True,1
6111,76.3875000000088,0.025000000000005684,0.025,True,1
6112,76.4000000000088,0.03300000000000125,0.033,True,1
6110,76.3750000000088,0.060000000000002274,0.06,True,1
6114,76.42500000000881,0.028999999999996362,0.029,True,1
6113,76.4125000000088,0.046999999999997044,0.047,True,1
6115,76.43750000000881,0.0379999999999967,0.038,True,1
6116,76.45000000000881,0.030000000000001137,0.03,True,1
6117,76.46250000000882,0.028999999999996362,0.029,True,1
6118,76.47500000000882,0.04800000000000182,0.048,True,1
6119,76.48750000000882,0.0379999999999967,0.038,True,1
6120,76.50000000000882,0.043000000000006366,0.043,True,1
6121,76.51250000000883,0.04399999999999693,0.044,True,1
6122,76.52500000000883,0.04800000000000182,0.048,True,1
6123,76.53750000000883,0.04999999999999716,0.05,True,1
6124,76.55000000000884,0.04399999999999693,0.044,True,1
6126,76.57500000000884,0.030000000000001137,0.03,True,1
6127,76.58750000000884,0.028999999999996362,0.029,True,1
6125,76.56250000000884,0.06699999999999307,0.067,True,1
6128,76.60000000000885,0.054000000000002046,0.054,True,1
6129,76.61250000000885,0.04600000000000648,0.046,True,1
6130,76.62500000000885,0.045000000000001705,0.045,True,1
6131,76.63750000000886,0.034000000000006025,0.034,True,1
6132,76.65000000000886,0.0379999999999967,0.038,True,1
6133,76.66250000000886,0.031999999999996476,0.032,True,1
6134,76.67500000000886,0.045000000000001705,0.045,True,1
6136,76.70000000000887,0.030000000000001137,0.03,True,1
6135,76.68750000000887,0.0660000000000025,0.066,True,1
6137,76.71250000000887,0.043000000000006366,0.043,True,1
6138,76.72500000000888,0.03300000000000125,0.033,True,1
6139,76.73750000000888,0.030000000000001137,0.03,True,1
6140,76.75000000000888,0.030000000000001137,0.03,True,1
6142,76.77500000000889,0.028999999999996362,0.029,True,1
6141,76.76250000000888,0.05299999999999727,0.053,True,1
6143,76.78750000000889,0.028000000000005798,0.028,True,1
6144,76.8000000000089,0.03900000000000148,0.039,True,1
6146,76.8250000000089,0.022999999999996135,0.023,True,1
6145,76.8125000000089,0.04999999999999716,0.05,True,1
6147,76.8375000000089,0.028000000000005798,0.028,True,1
6148,76.8500000000089,0.046999999999997044,0.047,True,1
6150,76.87500000000891,0.03900000000000148,0.039,True,1
6151,76.88750000000891,0.031999999999996476,0.032,True,1
6152,76.90000000000892,0.027000000000001023,0.027,True,1
6149,76.86250000000891,0.06499999999999773,0.065,True,1
6153,76.91250000000892,0.04600000000000648,0.046,True,1
6154,76.92500000000892,0.036000000000001364,0.036,True,1
6155,76.93750000000892,0.045000000000001705,0.045,True,1
6156,76.95000000000893,0.03700000000000614,0.037,True,1
6157,76.96250000000893,0.036000000000001364,0.036,True,1
6158,76.97500000000893,0.03700000000000614,0.037,True,1
6159,76.98750000000894,0.04099999999999682,0.041,True,1
6161,77.01250000000894,0.022999999999996135,0.023,True,1
6160,77.00000000000894,0.045000000000001705,0.045,True,1
6162,77.02500000000894,0.03300000000000125,0.033,True,1
6163,77.03750000000895,0.04000000000000625,0.04,True,1
6164,77.05000000000895,0.034000000000006025,0.034,True,1
6165,77.06250000000895,0.04099999999999682,0.041,True,1
6166,77.07500000000896,0.04600000000000648,0.046,True,1
6167,77.08750000000896,0.04800000000000182,0.048,True,1
6168,77.10000000000896,0.04000000000000625,0.04,True,1
6171,77.13750000000897,0.03700000000000614,0.037,True,1
6169,77.11250000000896,0.06399999999999295,0.064,True,1
6172,77.15000000000897,0.031999999999996476,0.032,True,1
6170,77.12500000000897,0.0660000000000025,0.066,True,1
6173,77.16250000000898,0.045000000000001705,0.045,True,1
6174,77.17500000000898,0.03499999999999659,0.035,True,1
6176,77.20000000000898,0.025000000000005684,0.025,True,1
6175,77.18750000000898,0.04999999999999716,0.05,True,1
6177,77.21250000000899,0.0379999999999967,0.038,True,1
6178,77.22500000000899,0.0379999999999967,0.038,True,1
6180,77.250000000009,0.028000000000005798,0.028,True,1
6181,77.262500000009,0.03300000000000125,0.033,True,1
6179,77.23750000000899,0.07399999999999807,0.074,True,1
6182,77.275000000009,0.04200000000000159,0.042,True,1
6183,77.287500000009,0.031999999999996476,0.032,True,1
6184,77.300000000009,0.04600000000000648,0.046,True,1
6185,77.31250000000901,0.0379999999999967,0.038,True,1
6187,77.33750000000902,0.045000000000001705,0.045,True,1
6186,77.32500000000901,0.060000000000002274,0.06,True,1
6188,77.35000000000902,0.04600000000000648,0.046,True,1
6189,77.36250000000902,0.055999999999997385,0.056,True,1
6190,77.37500000000902,0.046999999999997044,0.047,True,1
6191,77.38750000000903,0.04600000000000648,0.046,True,1
6192,77.40000000000903,0.0589999999999975,0.059,True,1
6193,77.41250000000903,0.05299999999999727,0.053,True,1
6194,77.42500000000904,0.04600000000000648,0.046,True,1
6195,77.43750000000904,0.043000000000006366,0.043,True,1
6196,77.45000000000904,0.04099999999999682,0.041,True,1
6197,77.46250000000904,0.04200000000000159,0.042,True,1
6198,77.47500000000905,0.04200000000000159,0.042,True,1
6199,77.48750000000905,0.03900000000000148,0.039,True,1
6201,77.51250000000906,0.022999999999996135,0.023,True,1
6200,77.50000000000905,0.05299999999999727,0.053,True,1
6203,77.53750000000906,0.045000000000001705,0.045,True,1
6204,77.55000000000906,0.0379999999999967,0.038,True,1
6202,77.52500000000906,0.06799999999999784,0.068,True,1
6205,77.56250000000907,0.031999999999996476,0.032,True,1
6206,77.57500000000907,0.022999999999996135,0.023,True,1
6207,77.58750000000907,0.045000000000001705,0.045,True,1
6208,77.60000000000908,0.04399999999999693,0.044,True,1
6210,77.62500000000908,0.028000000000005798,0.028,True,1
6209,77.61250000000908,0.04999999999999716,0.05,True,1
6211,77.63750000000908,0.03700000000000614,0.037,True,1
6212,77.65000000000909,0.03499999999999659,0.035,True,1
6213,77.66250000000909,0.025000000000005684,0.025,True,1
6215,77.6875000000091,0.027000000000001023,0.027,True,1
6216,77.7000000000091,0.028999999999996362,0.029,True,1
6214,77.67500000000909,0.06699999999999307,0.067,True,1
6218,77.7250000000091,0.028000000000005798,0.028,True,1
6217,77.7125000000091,0.04800000000000182,0.048,True,1
6219,77.7375000000091,0.04999999999999716,0.05,True,1
6220,77.75000000000911,0.04600000000000648,0.046,True,1
6221,77.76250000000911,0.03700000000000614,0.037,True,1
6222,77.77500000000911,0.04000000000000625,0.04,True,1
6224,77.80000000000912,0.049000000000006594,0.049,True,1
6223,77.78750000000912,0.06699999999999307,0.067,True,1
6226,77.82500000000913,0.030000000000001137,0.03,True,1
6227,77.83750000000913,0.030000000000001137,0.03,True,1
6225,77.81250000000912,0.055999999999997385,0.056,True,1
6228,77.85000000000913,0.028999999999996362,0.029,True,1
6229,77.86250000000913,0.0379999999999967,0.038,True,1
6231,77.88750000000914,0.045000000000001705,0.045,True,1
6232,77.90000000000914,0.03700000000000614,0.037,True,1
6230,77.87500000000914,0.06499999999999773,0.065,True,1
6233,77.91250000000915,0.03900000000000148,0.039,True,1
6235,77.93750000000915,0.03499999999999659,0.035,True,1
6234,77.92500000000915,0.04999999999999716,0.05,True,1
6236,77.95000000000915,0.046999999999997044,0.047,True,1
6237,77.96250000000916,0.04000000000000625,0.04,True,1
6238,77.97500000000916,0.031999999999996476,0.032,True,1
6239,77.98750000000916,0.04800000000000182,0.048,True,1
6241,78.01250000000917,0.028999999999996362,0.029,True,1
6240,78.00000000000917,0.04800000000000182,0.048,True,1
6242,78.02500000000917,0.04200000000000159,0.042,True,1
6244,78.05000000000918,0.028999999999996362,0.029,True,1
6243,78.03750000000917,0.04200000000000159,0.042,True,1
6245,78.06250000000918,0.031999999999996476,0.032,True,1
6246,78.07500000000918,0.027000000000001023,0.027,True,1
6247,78.08750000000919,0.028999999999996362,0.029,True,1
6248,78.10000000000919,0.04800000000000182,0.048,True,1
6249,78.11250000000919,0.049000000000006594,0.049,True,1
6250,78.1250000000092,0.049000000000006594,0.049,True,1
6251,78.1375000000092,0.049000000000006594,0.049,True,1
6253,78.1625000000092,0.03300000000000125,0.033,True,1
6252,78.1500000000092,0.05299999999999727,0.053,True,1
6254,78.1750000000092,0.04800000000000182,0.048,True,1
6255,78.18750000000921,0.049000000000006594,0.049,True,1
6257,78.21250000000921,0.04000000000000625,0.04,True,1
6256,78.20000000000921,0.055999999999997385,0.056,True,1
6259,78.23750000000922,0.028000000000005798,0.028,True,1
6258,78.22500000000922,0.05200000000000671,0.052,True,1
6260,78.25000000000922,0.04800000000000182,0.048,True,1
6261,78.26250000000923,0.045000000000001705,0.045,True,1
6262,78.27500000000923,0.03499999999999659,0.035,True,1
6263,78.28750000000923,0.04000000000000625,0.04,True,1
6265,78.31250000000924,0.027000000000001023,0.027,True,1
6264,78.30000000000923,0.045000000000001705,0.045,True,1
6266,78.32500000000924,0.04800000000000182,0.048,True,1
6267,78.33750000000924,0.04000000000000625,0.04,True,1
6268,78.35000000000925,0.030000000000001137,0.03,True,1
6269,78.36250000000925,0.03300000000000125,0.033,True,1
6270,78.37500000000925,0.030000000000001137,0.03,True,1
6271,78.38750000000925,0.04200000000000159,0.042,True,1
6272,78.40000000000926,0.03499999999999659,0.035,True,1
6273,78.41250000000926,0.030000000000001137,0.03,True,1
6274,78.42500000000926,0.05200000000000671,0.052,True,1
6276,78.45000000000927,0.030000000000001137,0.03,True,1
6275,78.43750000000927,0.04600000000000648,0.046,True,1
6279,78.48750000000928,0.034000000000006025,0.034,True,1
6277,78.46250000000927,0.06799999999999784,0.068,True,1
6278,78.47500000000927,0.055999999999997385,0.056,True,1
6281,78.51250000000928,0.025000000000005684,0.025,True,1
6282,78.52500000000929,0.027000000000001023,0.027,True,1
6280,78.50000000000928,0.06499999999999773,0.065,True,1
6283,78.53750000000929,0.036000000000001364,0.036,True,1
6284,78.55000000000929,0.031999999999996476,0.032,True,1
6285,78.5625000000093,0.04999999999999716,0.05,True,1
6287,78.5875000000093,0.034000000000006025,0.034,True,1
6286,78.5750000000093,0.04800000000000182,0.048,True,1
6288,78.6000000000093,0.043000000000006366,0.043,True,1
6289,78.6125000000093,0.04399999999999693,0.044,True,1
6290,78.62500000000931,0.036000000000001364,0.036,True,1
6291,78.63750000000931,0.043000000000006366,0.043,True,1
6293,78.66250000000932,0.036000000000001364,0.036,True,1
6294,78.67500000000932,0.02400000000000091,0.024,True,1
6292,78.65000000000931,0.06300000000000239,0.063,True,1
6295,78.68750000000932,0.05700000000000216,0.057,True,1
6298,78.72500000000933,0.03700000000000614,0.037,True,1
6296,78.70000000000933,0.06799999999999784,0.068,True,1
6297,78.71250000000933,0.08199999999999363,0.082,True,1
6300,78.75000000000934,0.046999999999997044,0.047,True,1
6301,78.76250000000934,0.04800000000000182,0.048,True,1
6302,78.77500000000934,0.03900000000000148,0.039,True,1
6303,78.78750000000935,0.028000000000005798,0.028,True,1
6299,78.73750000000933,0.08199999999999363,0.082,True,1
6304,78.80000000000935,0.03300000000000125,0.033,True,1
6305,78.81250000000935,0.022999999999996135,0.023,True,1
6306,78.82500000000935,0.030000000000001137,0.03,True,1
6307,78.83750000000936,0.046999999999997044,0.047,True,1
6308,78.85000000000936,0.04800000000000182,0.048,True,1
6310,78.87500000000936,0.043000000000006366,0.043,True,1
6311,78.88750000000937,0.034000000000006025,0.034,True,1
6309,78.86250000000936,0.060000000000002274,0.06,True,1
6312,78.90000000000937,0.04999999999999716,0.05,True,1
6313,78.91250000000937,0.05200000000000671,0.052,True,1
6314,78.92500000000938,0.04999999999999716,0.05,True,1
6316,78.95000000000938,0.028999999999996362,0.029,True,1
6315,78.93750000000938,0.04200000000000159,0.042,True,1
6318,78.97500000000939,0.028000000000005798,0.028,True,1
6317,78.96250000000938,0.049000000000006594,0.049,True,1
6320,79.0000000000094,0.02400000000000091,0.024,True,1
6319,78.98750000000939,0.03700000000000614,0.037,True,1
6323,79.0375000000094,0.028000000000005798,0.028,True,1
6322,79.0250000000094,0.04600000000000648,0.046,True,1
6321,79.0125000000094,0.06699999999999307,0.067,True,1
6324,79.0500000000094,0.03100000000000591,0.031,True,1
6325,79.06250000000941,0.04399999999999693,0.044,True,1
6326,79.07500000000941,0.049000000000006594,0.049,True,1
6328,79.10000000000942,0.02400000000000091,0.024,True,1
6327,79.08750000000941,0.04000000000000625,0.04,True,1
6330,79.12500000000942,0.022999999999996135,0.023,True,1
6329,79.11250000000942,0.04000000000000625,0.04,True,1
6331,79.13750000000942,0.04999999999999716,0.05,True,1
6332,79.15000000000943,0.045000000000001705,0.045,True,1
6333,79.16250000000943,0.03900000000000148,0.039,True,1
6335,79.18750000000944,0.025000000000005684,0.025,True,1
6334,79.17500000000943,0.04200000000000159,0.042,True,1
6336,79.20000000000944,0.04399999999999693,0.044,True,1
6337,79.21250000000944,0.0379999999999967,0.038,True,1
6338,79.22500000000944,0.03900000000000148,0.039,True,1
6340,79.25000000000945,0.028000000000005798,0.028,True,1
6339,79.23750000000945,0.04800000000000182,0.048,True,1
6342,79.27500000000946,0.028999999999996362,0.029,True,1
6343,79.28750000000946,0.04000000000000625,0.04,True,1
6341,79.26250000000945,0.06799999999999784,0.068,True,1
6344,79.30000000000946,0.03100000000000591,0.031,True,1
6345,79.31250000000946,0.03100000000000591,0.031,True,1
6347,79.33750000000947,0.030000000000001137,0.03,True,1
6346,79.32500000000947,0.04600000000000648,0.046,True,1
6349,79.36250000000948,0.030000000000001137,0.03,True,1
6348,79.35000000000947,0.04600000000000648,0.046,True,1
6350,79.37500000000948,0.049000000000006594,0.049,True,1
6351,79.38750000000948,0.03700000000000614,0.037,True,1
6352,79.40000000000948,0.0379999999999967,0.038,True,1
6353,79.41250000000949,0.04200000000000159,0.042,True,1
6354,79.42500000000949,0.04800000000000182,0.048,True,1
6355,79.43750000000949,0.0379999999999967,0.038,True,1
6356,79.4500000000095,0.03900000000000148,0.039,True,1
6357,79.4625000000095,0.0379999999999967,0.038,True,1
6358,79.4750000000095,0.03700000000000614,0.037,True,1
6359,79.4875000000095,0.03900000000000148,0.039,True,1
6360,79.5000000000095,0.034000000000006025,0.034,True,1
6362,79.52500000000951,0.03700000000000614,0.037,True,1
6361,79.51250000000951,0.05299999999999727,0.053,True,1
6363,79.53750000000952,0.03100000000000591,0.031,True,1
6364,79.55000000000952,0.027000000000001023,0.027,True,1
6365,79.56250000000952,0.028000000000005798,0.028,True,1
6366,79.57500000000952,0.02400000000000091,0.024,True,1
6367,79.58750000000953,0.030000000000001137,0.03,True,1
6370,79.62500000000954,0.03300000000000125,0.033,True,1
6371,79.63750000000954,0.028999999999996362,0.029,True,1
6369,79.61250000000953,0.0589999999999975,0.059,True,1
6368,79.60000000000953,0.07800000000000296,0.078,True,1
6374,79.67500000000955,0.028000000000005798,0.028,True,1
6372,79.65000000000954,0.05500000000000682,0.055,True,1
6373,79.66250000000954,0.04800000000000182,0.048,True,1
6375,79.68750000000955,0.04000000000000625,0.04,True,1
